Funds Center,Fund,Status,Document Identifier Code,Order Type,Purchasing Document,DoD Document Number,Storage Location,Short Text,FSC Code,Material,Delivery Date,Supply Category Material Code,MILSTRIP Status,Order Quantity,Order Unit,QTY Open,QTY Received,Requirement Priority,Net Order Price,Gross order value,Fund Code,Rec Code,Issuing Storage Loc.,QTY Intransit,QTY ISSUE (STO),Vendor,Advice Code,ARC,Del Ind,Delivery Completed,Project Code
A82BD,202010D17,Closed,A01,ZAR,7110941546,W90E2N71040005,0BST,GLOW PLUG,2920,011883863,4/12/17,9K,,8,EA,0,8,2,5.70,45.60,J,Z,WHQ1,0,8,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941547,W90E2N71040006,0BST,GLOW PLUG,2920,011883863,4/12/17,9K,,8,EA,0,8,2,5.70,45.60,J,Z,WHQ1,0,8,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941548,W90E2N71040007,0BST,"DOOR,VEHICULAR",2510,013306174,4/12/17,9K,,1,EA,0,1,2,123.95,123.95,J,F,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941549,W90E2N71040008,0BST,O-RING,5331,121927220,4/12/17,9T,,1,EA,0,1,2,3.57,3.57,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941550,W90E2N71040009,0BST,"BEARING,ROLLER,SELF-ALIGNING",3110,123464990,4/12/17,9T,,1,EA,0,1,2,443.66,443.66,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941551,W90E2N71040010,0BST,"SCREW,EXTERNALLY RELIEVED BODY",5305,008325743,4/12/17,9T,,3,EA,0,3,2,0.72,2.16,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941552,W90E2N71040011,0BST,"TUBE,METALLIC",4710,123374125,4/12/17,9D,,1,EA,0,1,2,164.00,164.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941553,W90E2N71040012,0BST,"SCREW,CAP,SOCKET HEAD",5305,123534677,4/12/17,9D,,4,EA,0,4,2,1.08,4.32,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941554,W90E2N71040013,0BST,"DOOR,VEHICULAR",2510,014505480,4/12/17,9K,,1,AY,0,1,2,122.87,122.87,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110941555,W90E2N71040014,0BST,O-RING,5331,121309185,4/12/17,9T,,1,EA,0,1,2,1.16,1.16,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110945790,W90E2N71090008,0BST,"ARMOR,SUPPLEMENTAL,SMALL ARMS-FRAGMENT",2540,015311178,4/19/17,9K,,1,EA,0,1,2,"5,363.00","5,363.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110945791,W90E2N71090009,0BST,"ARMOR,SUPPLEMENTAL,SMALL ARMS-FRAGMENT",2540,015311170,4/19/17,9K,,1,EA,0,1,2,"2,973.00","2,973.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110945792,W90E2N71090010,0BST,"ARMOR,SUPPLEMENTAL,SMALL ARMS-FRAGMENT",2540,015311177,4/19/17,9K,,1,EA,0,1,2,"3,073.00","3,073.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110960561,W90E2N71080001,0BST,"COVER,FITTED,VEHICULAR BODY",2540,014600898,4/9/17,9K,,1,EA,0,1,5,"1,520.13","1,520.13",J,A,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110960562,W90E2N71080002,0BST,"COVER,FITTED,VEHICULAR BODY",2540,014600898,4/9/17,9K,,1,EA,0,1,5,"1,520.13","1,520.13",J,A,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110960563,W90E2N71080003,0BST,"COVER,FITTED,VEHICULAR BODY",2540,014603487,4/9/17,9K,,1,EA,0,1,5,"1,337.95","1,337.95",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110960564,W90E2N71080004,0BST,"DOOR,HATCH,VEHICLE",2510,123781200,4/12/17,9D,,1,EA,0,1,2,"26,255.00","26,255.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110963092,W90E2N71080005,0BST,"BATTERY,STORAGE",6140,014851472,4/12/17,9G,,2,EA,0,2,2,316.04,632.08,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110963093,W90E2N71080006,0BST,"BATTERY,STORAGE",6140,014851472,4/12/17,9G,,2,EA,0,2,2,316.04,632.08,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110963094,W90E2N71080007,0BST,"BATTERY,STORAGE",6140,014851472,4/12/17,9G,,2,EA,0,2,2,316.04,632.08,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110963235,W90E2N71080008,0BST,"CONTROL UNIT,BREAKERLESS IGNITION",2920,014696903,4/12/17,9K,,1,EA,0,1,2,11.77,11.77,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110963236,W90E2N71080009,0BST,"CONTROL UNIT,BREAKERLESS IGNITION",2920,014696903,4/12/17,9K,,1,EA,0,1,2,11.77,11.77,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110970011,W90E2N71080011,0BST,"EXTINGUISHER,FIRE",4210,015419993,4/12/17,9O,,1,EA,0,1,2,"3,200.00","3,200.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110970012,W90E2N71080012,0BST,"SPRING,SPECIAL",2530,123704133,4/12/17,9O,,1,EA,0,1,2,"3,364.00","3,364.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110983484,W90E2N71090001,0BST,RELAY ASSEMBLY,5945,015018715,4/13/17,9G,,1,EA,0,1,2,433.15,433.15,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110983485,W90E2N71090002,0BST,GASKET,5330,010695128,4/14/17,9T,,1,RO,0,1,2,366.38,366.38,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110983486,W90E2N71090003,0BST,"PLUG,PROTECTIVE,DUST AND MOISTURE SEAL",5340,012445765,4/14/17,9K,,1,EA,0,1,2,3.58,3.58,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110983487,W90E2N71090004,0BST,"WASHER,FLAT",5310,016115089,4/18/17,9O,,5,EA,0,5,2,0.72,3.60,J,Z,WHQ1,0,5,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110983488,W90E2N71090005,0BST,"SCREW,CAP,HEXAGON HEAD",5305,016174093,4/18/17,9O,,5,EA,0,5,2,0.78,3.90,J,Z,WHQ1,0,5,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110983489,W90E2N71090006,0BST,"SCREW,CAP,HEXAGON HEAD",5305,016174095,4/18/17,9O,,5,EA,0,5,2,1.54,7.70,J,Z,WHQ1,0,5,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7110983490,W90E2N71090007,0BST,"SPRING,HELICAL,TORSION",5360,200006890,4/19/17,9O,,1,EA,0,1,2,237.00,237.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111181554,W90E2N71250001,0BST,"EXTINGUISHER,FIRE",4210,016219540,4/21/17,9O,,1,EA,0,1,2,"1,753.00","1,753.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111184419,W90E2N71240001,0BST,"LIGHT,MARKER,CLEARANCE",6220,200010109,4/21/17,9O,,1,EA,0,1,2,43.72,43.72,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111184420,W90E2N71240002,0BST,"SOLENOID,ELECTRICAL",5945,014568689,4/23/17,9K,,1,EA,0,1,2,278.00,278.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111184421,W90E2N71240003,0BST,"SPRING,HELICAL,TORSION",5360,200009270,4/25/17,9O,,1,EA,0,1,2,263.00,263.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111271679,W90E2N71310001,0BST,"VALVE,VACUUM BREAKING",4820,008561722,5/7/17,9B,,1,EA,0,1,2,11.71,11.71,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111523933,W90E2N71520001,0BST,"BOX,ACCESSORIES STOWAGE",2540,013553195,5/4/17,9K,,1,EA,0,1,5,85.00,85.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111523934,W90E2N71520002,0BST,"PAD,CUSHIONING",5340,251603140,5/7/17,9O,,1,EA,0,1,5,23.47,23.47,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111664214,W90E2N71660001,0BST,"GENERATOR,ALTERNATING CURRENT",6115,015789318,6/10/17,9O,,1,EA,0,1,2,"3,727.00","3,727.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111866442,W90E2N71870001,0BST,"WIRING HARNESS,BRANCHED",6150,219217126,7/1/17,9G,,1,EA,0,1,2,828.00,828.00,J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111880136,W90E2N71810001,0BST,GASKET,5330,121564524,6/29/17,9T,,34,EA,0,34,5,0.43,14.62,J,Z,WHQ1,0,34,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111880137,W90E2N71810002,0BST,"ELBOW,PIPE TO HOSE",4730,010707680,6/30/17,9B,,1,EA,0,1,2,0.68,0.68,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111943225,W90E2N71920001,0BST,"SHAFT,DRIVE,FLEXIBL",3040,123248076,7/7/17,9K,,1,EA,0,1,5,21.43,21.43,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111943226,W90E2N71920002,0BST,"SHAFT,DRIVE,FLEXIBL",3040,123248076,7/7/17,9K,,1,EA,0,1,5,21.43,21.43,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111943227,W90E2N71920003,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,123517522,7/7/17,9B,,1,EA,0,1,2,39.27,39.27,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111943228,W90E2N71920004,0BST,HEADLIGHT,6220,015021852,7/8/17,9B,,1,EA,0,1,2,64.98,64.98,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Open,A01,ZAR,7111944661,W90E2N71920005,0BST,"EXTINGUISHER,FIRE",4210,015721193,7/7/17,9D,B7,1,EA,1,0,2,"5,234.00","5,234.00",J,Z,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D17,Closed,A01,ZAR,7111944662,W90E2N71920006,0BST,"SWITCH,ROTARY",5930,123746556,7/7/17,9G,,2,EA,0,2,5,285.63,571.26,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111944663,W90E2N71920007,0BST,"BATTERY,STORAGE",6140,014851472,7/8/17,9G,,4,EA,0,4,2,316.04,"1,264.16",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111946438,W90E2N71930001,0BST,"EXTINGUISHER,FIRE",4210,015031522,7/12/17,9O,,2,EA,0,2,2,"2,723.00","5,446.00",J,D,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7111946439,W90E2N71930002,0BST,"EXTINGUISHER,FIRE",4210,016219540,7/12/17,9O,,2,EA,0,2,2,"1,753.00","3,506.00",J,D,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112062262,W90E2N72010001,0BST,"BRACKET,LEVER",5340,015091467,7/15/17,9T,,150,EA,0,150,2,27.32,"4,098.00",J,Z,WHQ1,0,150,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112190681,W90E2N72090001,0BST,"BATTERY,STORAGE",6140,014851472,7/21/17,9G,,4,EA,0,4,2,316.04,"1,264.16",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112190682,W90E2N72090002,0BST,"LUBRICATING OIL,ENGINE",9150,014211432,7/22/17,36,B7,5,DR,0,5,12,562.34,"2,811.70",J,Z,WHJ1,0,5,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112190683,W90E2N72090003,0BST,"RAG,WIPING",7920,002051711,7/22/17,2E,,10,BE,0,10,5,19.19,191.90,J,Z,WHQ1,0,10,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112359219,W90E2N72230001,0BST,"SCREW,FLYBACK LEVER",5305,005361562,8/2/17,9T,,1,EA,0,1,2,11.24,11.24,J,,WHQ1,0,1,PLANT2001,,,,X,
A82BD,202010D17,Closed,A01,ZAR,7112359220,W90E2N72230002,0BST,"CLIP,SPECIAL",5342,012708588,8/2/17,9T,,1,EA,0,1,2,0.51,0.51,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112359221,W90E2N72230003,0BST,GASKET,5330,010695128,8/2/17,9T,,1,RO,0,1,2,366.38,366.38,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112359222,W90E2N72230004,0BST,"PUMPING UNIT,HYDRAULIC,HAND DRIVEN",4320,015681152,8/4/17,9B,,1,EA,0,1,2,222.60,222.60,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112359223,W90E2N72230005,0BST,O-RING SET,5331,015700000,8/4/17,9T,,1,EA,0,1,2,24.50,24.50,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112372063,W90E2N72230006,0BST,"GENERATOR,ENGINE ACCESSORY",2920,015592715,8/4/17,9K,,1,EA,0,1,5,"2,236.00","2,236.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112372064,W90E2N72230007,0BST,"PUMP,FUEL,METERINGAND DISTRIBUTING",2910,016410007,8/4/17,9K,,1,EA,0,1,2,"1,084.00","1,084.00",J,H,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112630059,W90E2N72490006,0BST,"WIRING HARNESS,BRANCHED",6150,219217124,8/16/17,9G,,1,EA,0,1,2,478.00,478.00,J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112653075,W90E2N72510001,0BST,"CYLINDER ASSEMBLY,ACTUATING,LINEAR",3040,016011055,8/12/17,9O,,2,EA,0,2,2,20.95,41.90,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112653076,W90E2N72510002,0BST,"CYLINDER ASSEMBLY,ACTUATING,LINEAR",3040,015727391,8/16/17,9K,,1,EA,0,1,2,370.55,370.55,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112653077,W90E2N72510003,0BST,"TRANSMITTER,PRESSURE",6620,014953536,8/17/17,9G,,1,EA,0,1,2,321.00,321.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112653078,W90E2N72510004,0BST,"BATTERY,STORAGE",6140,014768945,8/19/17,9G,,1,EA,0,1,2,497.55,497.55,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112653079,W90E2N72510005,0BST,"BATTERY,STORAGE",6140,014768945,8/19/17,9G,,1,EA,0,1,2,497.55,497.55,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112653080,W90E2N72510006,0BST,"BATTERY,STORAGE",6140,014768945,8/19/17,9G,,1,EA,0,1,2,497.55,497.55,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112653081,W90E2N72510007,0BST,"WIRING HARNESS,BRANCHED",6150,219217408,8/22/17,9D,,1,EA,0,1,2,"2,251.00","2,251.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112653082,W90E2N72510008,0BST,"THREAD PROTECTOR,BA",5340,015452949,8/26/17,9M,,4,EA,0,4,2,12.65,50.60,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112689781,W90E2N72540004,0BST,"MOTOR,DIRECT CURRENT",6105,015984055,8/17/17,9O,,1,EA,0,1,2,"6,121.00","6,121.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112689782,W90E2N72540005,0BST,"ENVELOPE,POWER UNIT",6115,015669209,8/18/17,9K,,1,EA,0,1,2,"1,151.92","1,151.92",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741006,W90E2N72570022,0BST,"PUMP,FUEL,METERINGAND DISTRIBUTING",2910,016337271,9/8/17,9K,,1,EA,0,1,2,"1,084.00","1,084.00",J,H,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741007,W90E2N72570023,0BST,"EXTINGUISHER,FIRE",4210,015419993,9/14/17,9O,,1,EA,0,1,2,"3,200.00","3,200.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741009,W90E2N72570025,0BST,VIAL ASSEMBLY,6675,015686560,9/14/17,9Z,,2,EA,0,2,2,"3,570.00","7,140.00",J,K,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741010,W90E2N72570026,0BST,"VIAL,CALIBRATION",6675,015685028,9/14/17,9Z,,1,EA,0,1,2,"3,035.00","3,035.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741011,W90E2N72570027,0BST,"LATCH AND SLEEVE BAWS STACK SEAL,ASSY",2590,015806493,9/14/17,9O,,1,EA,0,1,2,"1,261.00","1,261.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741098,W90E2N72570001,0BST,"SEAL,ANTIPILFERAGE",5340,219147337,9/14/17,9T,,4,EA,0,4,2,0.31,1.24,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741099,W90E2N72570002,0BST,"IMPELLER,FAN,AXIAL",4140,015148490,9/14/17,9B,,1,EA,0,1,2,18.39,18.39,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741100,W90E2N72570003,0BST,"IMPELLER,FAN,AXIAL",4140,015148490,9/14/17,9B,,1,EA,0,1,2,18.39,18.39,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741101,W90E2N72570004,0BST,"TUBING ASSEMBLY SET,NONMETALLIC",4710,015447475,9/14/17,9Z,,1,EA,0,1,2,37.16,37.16,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741102,W90E2N72570005,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,219147420,9/14/17,9T,,1,EA,0,1,2,24.95,24.95,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741103,W90E2N72570006,0BST,"FILTER,PARTICULATE",4240,015371797,9/14/17,9Z,,1,EA,0,1,2,17.91,17.91,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741104,W90E2N72570007,0BST,"FILTER,PARTICULATE",4240,015371797,9/14/17,9Z,,1,EA,0,1,2,17.91,17.91,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741105,W90E2N72570008,0BST,O-RING,5331,123151191,9/14/17,9O,,1,EA,0,1,2,34.80,34.80,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741106,W90E2N72570009,0BST,FILTER COALESCING I,4240,015372512,9/14/17,9Z,,1,EA,0,1,2,70.17,70.17,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741107,W90E2N72570010,0BST,FILTER COALESCING I,4240,015372512,9/14/17,9Z,B7,1,EA,0,1,2,71.75,71.75,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741108,W90E2N72570011,0BST,NONMETALLIC SPECIAL,9390,123136366,9/14/17,9O,,1,EA,0,1,2,339.92,339.92,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741109,W90E2N72570012,0BST,NONMETALLIC SPECIAL,9390,123136366,9/14/17,9O,,1,EA,0,1,2,339.92,339.92,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741110,W90E2N72570013,0BST,"SEAL,ANTIPILFERAGE",5340,219147337,9/14/17,9T,,4,EA,0,4,2,0.31,1.24,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741111,W90E2N72570014,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,219147420,9/14/17,9T,,1,EA,0,1,2,24.95,24.95,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741112,W90E2N72570015,0BST,"IMPELLER,FAN,AXIAL",4140,015148490,9/14/17,9B,,1,EA,0,1,2,18.39,18.39,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741113,W90E2N72570016,0BST,"IMPELLER,FAN,AXIAL",4140,015148490,9/14/17,9B,,1,EA,0,1,2,18.39,18.39,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Open,A01,ZAR,7112741114,W90E2N72570017,0BST,FILTER COALESCING I,4240,015372512,9/14/17,9Z,B7,1,EA,1,0,2,69.37,69.37,J,Z,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D17,Open,A01,ZAR,7112741115,W90E2N72570018,0BST,FILTER COALESCING I,4240,015372512,9/14/17,9Z,B7,1,EA,1,0,2,69.37,69.37,J,Z,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D17,Closed,A01,ZAR,7112741116,W90E2N72570019,0BST,"FILTER,PARTICULATE",4240,015371797,9/14/17,9Z,,1,EA,0,1,2,17.91,17.91,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741117,W90E2N72570020,0BST,"FILTER,PARTICULATE",4240,015371797,9/14/17,9Z,,1,EA,0,1,2,17.91,17.91,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112741118,W90E2N72570021,0BST,NONMETALLIC SPECIAL,9390,123136366,9/14/17,9O,,1,EA,0,1,2,339.92,339.92,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761561,W90E2N72570028,0BST,"LATCH AND SLEEVE BAWS STACK SEAL,ASSY",2590,015806493,9/14/17,9O,,1,EA,0,1,2,"1,261.00","1,261.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761562,W90E2N72570029,0BST,"DAMPER,SHIMMY",5340,123216466,9/14/17,9T,,1,EA,0,1,2,752.28,752.28,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761563,W90E2N72570030,0BST,"VIAL,CALIBRATION",6675,015685028,9/14/17,9Z,,1,EA,0,1,2,"3,035.00","3,035.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761564,W90E2N72570031,0BST,"VIAL,CALIBRATION",6675,015685028,9/14/17,9Z,,1,EA,0,1,2,"3,035.00","3,035.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761565,W90E2N72570032,0BST,"CHARGER,GUN",1005,251504628,9/14/17,9M,,1,EA,0,1,2,"4,394.00","4,394.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761566,W90E2N72570033,0BST,VIAL ASSEMBLY,6675,015686560,9/14/17,9Z,,2,EA,0,2,2,"3,570.00","7,140.00",J,K,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761567,W90E2N72570034,0BST,VIAL ASSEMBLY,6675,015686560,9/14/17,9Z,,2,EA,0,2,2,"3,570.00","7,140.00",J,K,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761568,W90E2N72570035,0BST,VIAL ASSEMBLY,6675,015686560,9/14/17,9Z,,2,EA,0,2,2,"3,570.00","7,140.00",J,K,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112761569,W90E2N72570036,0BST,"VIAL,CALIBRATION",6675,015685028,9/14/17,9Z,,1,EA,0,1,2,"3,035.00","3,035.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112897233,W90E2N72660001,0BST,GASKET,5330,123184895,9/22/17,9T,,3,EA,0,3,5,4.07,12.21,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112923387,W90E2N72690001,0BST,WHEEL AND TIRE ASSEMBLY,2530,200003667,9/16/17,9K,,5,EA,0,5,2,"4,783.00","23,915.00",J,L,WHQ1,0,5,PLANT2001,,X,,X,
A82BD,202010D17,Closed,A01,ZAR,7112923389,W90E2N72690003,0BST,"PUMP,FUEL,CAM ACTUATED",2910,123310909,9/22/17,9K,,3,EA,0,3,5,183.75,551.25,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
